anime_id,name,genre,type,episodes,rating,members
6172,Layton Kyouju to Eien no Utahime, Mystery ,Movie,1,7.69,"12,867 members"
21105,Love Stage!!,"Comedy, Romance, Shounen Ai   ",TV,10 eps,7.69,83397
194,MACROSS ZERO,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,7.69/10,23568
3001,Moyashimon,"Comedy, School, Supernatural",TV,11,7.69,44465
8190,Nodame Cantabile OVA 2," Comedy, Josei, Romance ",OVA,1,7.69,17226
23277,saenai heroine no sodatekata,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.69,155795
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.69,7834
25729,TAMAYURA: SOTSUGYOU SHASHIN PART 1 - KIZASHI,"Comedy, Drama, Slice of Life   ",Movie,1,7.69,4467
4654,Toaru Majutsu no Index," Action, Magic, Sci-Fi, Super Power ",TV,24,7.69,"313,114 members"
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,,7.69,82568
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,"Shounen, Supernatural",TV,12 eps,7.69,61919
32015,Ajin OVA,"Action, Horror, Mystery, Seinen, Supernatural",OVA,3,7.68,15613
22147,amagi brilliant park," Comedy, Magic ",TV,13,7.68/10,217003
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo   ",TV,50,7.68,13742
67,Basilisk: Kouga Ninpou Chou,,TV,24,7.68,98144
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.68,16868
14345,Btooom!," Action, Psychological, Sci-Fi, Seinen ",TV,12,7.68,"329,561 members"
11359,DRAGON BALL KAI: MIRAI NI HEIWA WO! GOKU NO TAMASHII YO EIEN NI,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Drama, Shoujo",OVA,1,7.68,9248
4188,mahou sensei negima! shiroki tsubasa ala alba,"Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire   ",OVA,3 eps,7.68,15616
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki," Action, Historical, Martial Arts, Samurai, Shounen ",TV,26,7.68,13959
10588,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,,7.68,134942
5958,SORA NO OTOSHIMONO,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68/10,227681
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Comedy, Drama, Romance, School, Supernatural",Movie,1,7.67,22599
1478,City Hunter: Goodbye My Sweetheart," Adventure, Comedy, Shounen ",Special,1,7.67,"2,832 members"
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen   ",OVA,1,7.67,6460
455,fantastic children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",TV,26,7.67,17773
18507,FREE!,"Comedy, School, Slice of Life, Sports",TV,12,7.67,265791
27411,Ghost in the Shell (2015)," Action, Mecha, Police, Psychological, Sci-Fi ",Movie,1 eps,7.67,19872
17729,Grisaia no Kajitsu,,TV,13,7.67,178166
26023,Haiyore! Nyaruko-san F,"Comedy, Parody, Romance, Sci-Fi",OVA,1,7.67,19620
21075,Hetalia: The Beautiful World Extra Disc,"Comedy, Historical, Parody   ",OVA,1,7.67,4788
8217,JEWELPET TWINKLE☆," Fantasy, Magic, School, Shoujo ",TV,52,7.67/10,"4,110 members"
617,juubee ninpuuchou,"Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural",Movie,,7.67,55697
31798,Kiznaiver,"Drama, Sci-Fi",TV,12,7.67,197912
8841,Kore wa Zombie Desu ka?,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,12,7.67,295782
9396,Mitsudomoe Special," Comedy, School, Slice of Life ",Special,1,7.67,11354
11371,NEW PRINCE OF TENNIS,"Action, Comedy, Shounen, Sports   ",TV,13 eps,7.67,30630
32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12,7.67,171452
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.67,20355
2268,tatakae! chou robot seimeitai transformers," Adventure, Mecha, Sci-Fi, Shounen ",TV,98,7.67,"5,652 members"
177,Tsubasa Chronicle,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,7.67,134705
22729,ALDNOAH.ZERO,"Action, Mecha, Sci-Fi",TV,12,7.66/10,244193
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Comedy, Shounen, Super Power, Supernatural   ",Movie,1,7.66,122373
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,,Movie,1,7.66,91105
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,"Adventure, Comedy, Mystery, Police, Shounen",OVA,,7.66,7726
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1 eps,7.66,2119
25687,digimon adventure tri. 1: saikai,"Action, Adventure, Comedy, Drama",Movie,1,7.66,58274
31552,Durarara!!x2 Ten: Onoroke Chakapoko," Action, Mystery, Supernatural ",Special,1,7.66,"16,171 members"
14131,Girls und Panzer,"Military, School   ",TV,12,7.66,104275
2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",TV,26,7.66,62530
145,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26,7.66,94165
5290,KERORO GUNSOU MOVIE 3: TENKUU DAIKESSEN DE ARIMASU!," Comedy, Sci-Fi, Shounen ",Movie,1,7.66/10,2430
250,Konjiki no Gash Bell!!,"Adventure, Comedy, Magic, Shounen, Supernatural",TV,150,7.66,51403
23321,log horizon 2nd season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66,215817
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody   ",Special,4 eps,7.66,5508
3626,Mobile Suit Gundam Wing: Operation Meteor," Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space ",OVA,4,7.66,"6,768 members"
10020,ORE NO IMOUTO GA KONNANI KAWAII WAKE GA NAI SPECIALS,"Comedy, Seinen, Slice of Life",ONA,,7.66,101495
1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37,7.66,1718
528,Pokemon: Mewtwo no Gyakushuu,,Movie,1,7.66,100089
2562,Shion no Ou," Drama, Game, Mystery, Thriller ",TV,22,7.66,20553
1861,slam dunk: zenkoku seiha da! sakuragi hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports   ",Movie,1,7.66,7992
8995,TALES OF SYMPHONIA THE ANIMATION: SEKAI TOUGOU-HEN,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,3,7.66/10,14036
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1,7.66,12262
32673,Udon no Kuni no Kiniro Kemari," Fantasy, Seinen, Slice of Life ",TV,12 eps,7.66,"33,885 members"
1985,UFO Robo Grendizer,"Mecha, Sci-Fi, Shounen",TV,74,7.66,4381
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1,7.65,29330
12291,ACCHI KOCCHI (TV),"Comedy, Romance, School, Seinen, Slice of Life   ",TV,12,7.65,127973
1488,area 88," Action, Adventure, Drama, Military, Romance ",OVA,3,7.65,6645
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,,7.65,87609
9839,Detective Conan: Black History 2,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.65,2718
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,51,7.65,94391
2673,DORAEMON MOVIE 27: NOBITA NO SHIN MAKAI DAIBOUKEN - 7-NIN NO MAHOUTSUKAI," Adventure, Comedy, Fantasy ",Movie,1,7.65/10,"1,583 members"
31376,Flying Witch,"Comedy, Magic, Shounen, Slice of Life, Supernatural   ",TV,12 eps,7.65,95933
1251,Fushigi no Umi no Nadia,,TV,39,7.65,24229
32215,high school dxd born: yomigaeranai fushichou,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",OVA,1,7.66,22497
2012,Jigoku Sensei Nube," Adventure, Comedy, Horror, Romance, School, Shounen, Supernatural ",TV,49,7.65,8908
2848,KAPPA NO COO TO NATSUYASUMI,"Adventure, Shounen",Movie,1,7.65,6953
15813,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Movie,1,7.65,8698
5162,Minami-ke Okaeri,"Comedy, School, Slice of Life   ",TV,13,7.65,45233
13245,New Prince of Tennis Specials," Action, Comedy, Shounen, Sports ",Special,7,7.65,"5,524 members"
3673,Nijuu Mensou no Musume,"Action, Adventure, Mystery",TV,,7.65,21009
21667,non non biyori: okinawa e ikukoto ni natta,"Comedy, School, Seinen, Slice of Life",OVA,1 eps,7.65/10,25169
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.65,29771
26243,Owari no Seraph," Action, Drama, Shounen, Supernatural, Vampire ",TV,12,7.65,315630
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School   ",Special,1,7.65,6929
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"Drama, Historical, Samurai, Shounen",Movie,1,7.65,33191
16241,"YONDEMASU YO, AZAZEL-SAN. Z","Comedy, Demons, Supernatural",TV,13,7.65,20640
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials," Comedy, Magic, Romance, Seinen, Supernatural ",Special,2,7.64,"16,986 members"
1239,bishoujo senshi sailor moon supers,,TV,39,7.64,55056
2768,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1,7.64,13985
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,"Adventure, Mystery, Police, Shounen   ",OVA,1 eps,7.64,8974
1394,FUTURE GPX CYBER FORMULA SAGA," Drama, Sci-Fi, Shounen, Sports ",OVA,8,7.64/10,1040
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",Movie,,7.64,31747
11663,Hakuouki OVA,"Action, Drama, Historical, Samurai, Supernatural",OVA,2,7.64,7791
270,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13,7.64,308995
1356,hokuto no ken 2," Action, Drama, Martial Arts, Super Power ",TV,43,7.64,"11,090 members"
6553,JUNJOU ROMANTICA SPECIAL,"Comedy, Romance, Shounen Ai   ",Special,1,7.64,17378
1567,Kaitou Saint Tail,"Adventure, Magic, Romance, Shoujo",TV,43,7.64,8794
15437,Kore wa Zombie Desu ka? of the Dead OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,1,7.64,54828
13655,Little Busters!," Comedy, Drama, School, Slice of Life, Supernatural ",TV,26 eps,7.64,138655
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,76,7.64,24745
7651,NINGEN SHIKKAKU: DIRECTOR&#039;S CUT-BAN,"Drama, Historical, Psychological, Seinen",Movie,1,7.64/10,4292
1029,omoide poroporo,"Drama, Romance, Slice of Life   ",Movie,1,7.64,39589
209,R.O.D the TV,,TV,26,7.64,"47,053 members"
15775,Saint☆Oniisan,"Comedy, Seinen, Slice of Life",OVA,,7.64,33668
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1,7.63,9669
16524,SUISEI NO GARGANTIA,"Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754
10714,Towa no Quon 3: Mugen no Renza," Action, Super Power, Supernatural ",Movie,1,7.64,19053
32899,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo   ",TV,12 eps,7.64,57638
10216,"yondemasu yo, azazel-san. (tv)","Comedy, Demons, Supernatural",TV,13,7.64,42147
6408,&quot;Bungaku Shoujo&quot; Movie,"Drama, Mystery, Romance, School",Movie,1,7.63,40984
32828,AMAAMA TO INAZUMA," Comedy, Seinen, Slice of Life ",TV,12,7.63/10,"95,339 members"
10067,Angel Beats!: Another Epilogue,"Drama, School, Supernatural",Special,1,7.63,134180
13115,Hakuouki Reimeiroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12,7.63,29485
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance   ",Movie,1,7.63,4614
821,Initial D Battle Stage," Action, Cars, Drama, Seinen, Sports ",OVA,1,7.63,13633
5494,konnichiwa anne: before green gables,"Drama, Historical, Kids, Slice of Life",TV,,7.63,2723
6604,Kuruneko,"Comedy, Slice of Life",TV,50 eps,7.63,2526
32526,Love Live! Sunshine!!,,TV,13,7.63,45246
8100,Mardock Scramble: The First Compression," Action, Psychological, Sci-Fi ",Movie,1,7.63,"40,698 members"
14527,Medaka Box Abnormal,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power   ",TV,12,7.63,66972
2835,PATALLIRO!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49,7.63/10,2409
2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53,7.63,1744
814,prince of tennis: atobe&#039;s gift," Comedy, Shounen, Sports ",Movie,1,7.63,10567
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12,7.63,218747
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,7.63,9163
2098,"SHIN KIMAGURE ORANGE☆ROAD: SOSHITE, ANO NATSU NO HAJIMARI","Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life   ",Movie,1 eps,7.63,4199
7858,Sora no Otoshimono: Project Pink," Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural ",OVA,1,7.63,"61,903 members"
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,,7.63,70416
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.63,3461
691,yawara!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",TV,124,7.63,6437
11759,ACCEL WORLD," Action, Game, Romance, School, Sci-Fi ",TV,24,7.62/10,324284
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life   ",Special,1,7.62,26246
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,,Movie,1,7.62,24968
2424,Cardcaptor Sakura Specials,Comedy,Special,3,7.62,18604
6573,Darker than Black: Ryuusei no Gemini," Action, Mystery, Sci-Fi, Super Power ",TV,12 eps,7.62,"222,243 members"
21743,DONTEN NI WARAU,"Action, Historical, Shoujo",TV,12,7.62,57649
901,"dragon ball z movie 08: moetsukiro!! nessen, ressen, chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.62,65953
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power   ",Movie,1,7.62,66471
31706,Fate/kaleid liner Prisma☆Illya 3rei!!," Action, Comedy, Fantasy, Magic ",TV,12,7.62,30457
364,Gallery Fake,"Mystery, Seinen",TV,,7.62,6806
4060,GRIMM MASTERPIECE THEATER,"Adventure, Comedy, Fantasy, Kids, Magic",TV,24,7.62/10,1938
23269,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.63,33295
3165,Hidamari Sketch Specials," Comedy, School, Slice of Life ",Special,2,7.62,"13,334 members"
449,inuyasha: guren no houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural   ",Movie,1 eps,7.62,50008
32870,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",Movie,1,7.61,5470
522,METROPOLIS,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1,7.62,44030
96,Mobile Fighter G Gundam," Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports ",TV,49,7.62,36338
10589,Naruto: Shippuuden Movie 5 - Blood Prison,,Movie,1,7.62,75660
3420,Shigofumi,"Drama, Fantasy, Psychological, Supernatural, Thriller",TV,12,7.62,54000
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life   ",TV,12,7.62,45613
31327,shokugeki no souma ova," Ecchi, School, Shounen ",OVA,3,7.62/10,"24,456 members"
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",TV,,7.62,3735
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2 eps,7.62,16491
1072,Sweat Punch,"Action, Fantasy, Historical, Mecha",OVA,5,7.62,26679
18499,Yozakura Quartet: Tsuki ni Naku," Action, Comedy, Magic, Shounen, Super Power, Supernatural ",OVA,3,7.62,13790
5075,YUUSHA KEISATSU J-DECKER,"Action, Adventure, Mecha, Police, Sci-Fi   ",TV,48,7.62,1116
1195,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,7.62,346828
1003,aa! megami-sama! (tv) specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3,7.61,19257
11235,Amagami SS+ Plus," Comedy, Romance, School, Slice of Life ",TV,13,7.61,"73,813 members"
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",TV,11,7.61,34938
4981,CASSHERN SINS,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,7.61/10,80307
2961,Digimon Adventure Movie,"Action, Fantasy, Kids, Sci-Fi   ",Movie,1 eps,7.61,60753
1747,Freedom,,OVA,7,7.61,13918
2409,Gokudou-kun Manyuuki,"Adventure, Comedy, Fantasy, Magic",TV,,7.61,8131
4039,golgo 13 (tv),"Action, Adventure, Drama, Seinen, Thriller",TV,50,7.61,18687
2458,KIMAGURE ORANGE☆ROAD OVA,"Comedy, Drama, Magic, Romance, School",OVA,8,7.61,3542
22693,Lady Jewelpet," Fantasy, Magic, Romance, Shoujo ",TV,52,7.61,"3,085 members"
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo   ",TV,29,7.61,19209
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12,7.61,134988
33091,PLANETARIAN: CHIISANA HOSHI NO YUME," Drama, Sci-Fi ",ONA,5 eps,7.61/10,38303
9979,precure all stars movie dx3: mirai ni todoke! sekai wo tsunagu☆nijiiro no hana,"Action, Fantasy, Magic, Shoujo",Movie,1,7.61,2842
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",TV,20,7.61,4151
5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power   ",TV,13,7.61,113911
18523,Senyuu. 2," Action, Comedy, Fantasy, Parody, Shounen ",TV,13,7.61,"30,726 members"
7041,SETO NO HANAYOME OVA SPECIALS,"Comedy, Parody, School",Special,,7.61,7011
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51,7.61,121108
9930,Snow Halation,,Music,1,7.61,8731
31297,tokyo ghoul: &quot;pinto&quot;," Action, Drama, Horror, Mystery, Psychological, Supernatural ",OVA,1,7.61,52312
1919,Urusei Yatsura OVA,"Adventure, Comedy, Sci-Fi   ",OVA,11 eps,7.61,2470
18753,YAHARI ORE NO SEISHUN LOVE COMEDY WA MACHIGATTEIRU. OVA,"Comedy, Romance, School",OVA,1,7.61/10,80676
18497,Yozakura Quartet: Hana no Uta,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,13,7.61,58245
21639,Yu☆Gi☆Oh! Arc-V," Action, Fantasy, Game, Shounen ",TV,Unknown,7.61,"17,571 members"
283,Akage no Anne,"Drama, Historical, Slice of Life",TV,50,7.6,9460
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Shounen, Supernatural",Movie,1,7.6,134739
18671,chuunibyou demo koi ga shitai! ren,"Comedy, Drama, Romance, School, Slice of Life   ",TV,12,7.6,208885
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel," Comedy, School ",Special,1,7.6,72085
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,,7.6,2506
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1 eps,7.6,18847
32948,Fune wo Amu,"Drama, Slice of Life",TV,11,7.6,28620
3213,GANBARE GENKI," Action, Comedy, Shounen, Sports ",TV,35,7.6/10,805 members
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,"Mecha, Police, Psychological, Sci-Fi   ",Movie,1,7.6,19565
21273,gochuumon wa usagi desu ka?,,TV,12,7.6,82999
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Fantasy,Movie,1,7.6,6517
2330,Jibaku-kun," Adventure, Comedy, Fantasy ",TV,26,7.6,6036
3449,KAMICHU! SPECIALS,"Comedy, Drama, Slice of Life, Supernatural",Special,4,7.6,6978
218,Kidou Senkan Nadesico,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26,7.6,27976
1047,On Your Mark,"Drama, Music, Sci-Fi   ",Music,1 eps,7.6,13661
22539,"One More Time, One More Chance"," Drama, Music, Romance, Slice of Life ",Music,1,7.6,"5,660 members"
16287,one piece: romance dawn,"Action, Comedy, Fantasy, Shounen, Super Power",OVA,,7.6,8326
8476,OTOME YOUKAI ZAKURO,"Demons, Historical, Military, Romance, Seinen, Supernatural",TV,13,7.6/10,61957
13587,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1,7.6,26501
10257,Pretty Rhythm: Aurora Dream," Music, Shoujo, Slice of Life, Sports ",TV,51,7.6,9431
10731,Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,"Action, Comedy, School, Shounen, Sports   ",Movie,1,7.6,6162
23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435
166,SAMURAI 7,"Historical, Mecha, Samurai, Sci-Fi",TV,26,7.6,74991
8317,sayonara zetsubou sensei jo: zoku zetsubou shoujo senshuu," Comedy, Parody, School ",Special,1 eps,7.6,"6,752 members"
8557,Shinryaku! Ika Musume,,TV,12,7.6,95242
1913,Shonan Junai Gumi!,"Action, Comedy, School",OVA,5,7.6,20261
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,"Drama, Josei   ",OVA,2,7.6,3208
6802,SO RA NO WO TO," Military, Music, Sci-Fi, Slice of Life ",TV,12,7.6/10,84390
30911,Tales of Zestiria the X,"Action, Adventure, Fantasy",TV,,7.6,107325
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",TV,50,7.6,15077
3613,toshokan sensou,"Action, Comedy, Military, Romance",TV,12,7.6,38882
3712,Zero no Tsukaima: Princesses no Rondo," Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School ",TV,12,7.6,"210,891 members"
22419,ACCHI KOCCHI,Dementia   ,Movie,1 eps,7.59,3433
13709,Afro Samurai Movie,"Action, Adventure, Samurai",Movie,1,7.59,21622
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",Movie,1,7.59,3368
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu," Action, Mecha, Military ",Movie,1,7.59,45069
8687,Doraemon (2005),"Comedy, Kids, Sci-Fi, Shounen",TV,Unknown,7.59,2980
10765,hikaru no go special,"Comedy, Game, Shounen, Supernatural",OVA,1,7.59/10,4253
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy   ,Special,3,7.59,12153
1454,Kemonozume,,TV,13,7.59,"33,086 members"
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,,7.59,17967
2971,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5 eps,7.59,14845
